customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges,Charges_Monthly,Charges_Total
6994-KERXL,No,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 55.9, 'Total': '238.5'}",70.2,834.7
6994-ORCWG,No,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,"{'Monthly': 54.25, 'Total': '773.2'}",105.5,6985.65
6996-KNSML,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.9, 'Total': '74.9'}",104.3,7188.5
6997-UVGOX,No,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 85.45, 'Total': '6029.9'}",94.9,1048.85
6999-CHVCF,No,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 102.1, 'Total': '7149.35'}",100.8,100.8
7000-WCEVQ,Yes,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 61.6, 'Total': '1174.35'}",19.5,798.2
7005-CCBKV,Yes,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 84.4, 'Total': '556.35'}",70.3,1706.45
7005-CYUIL,No,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,"{'Monthly': 99.4, 'Total': '7168.25'}",94.2,167.5
7008-LZVOZ,No,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 25.3, 'Total': '1672.35'}",20.85,62.9
7009-LGECI,No,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 50.55, 'Total': '235.65'}",94.8,1563.9
7009-PCARS,No,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 19.1, 'Total': '1001.5'}",25.75,1686.15
7010-BRBUU,No,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 24.1, 'Total': '1734.65'}",88.45,370.65
7010-ZMVBF,No,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.45, 'Total': '357'}",59.1,772.85
7011-CVEUC,No,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 95.7, 'Total': '2338.35'}",102.4,6444.05
7013-PSXHK,No,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,"{'Monthly': 80.75, 'Total': '3208.65'}",34.0,1505.35
7014-ZZXAW,No,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 24.25, 'Total': '1732.95'}",84.0,5714.25
7016-BPGEU,Yes,Female,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 25.1, 'Total': '712.85'}",101.35,780.5
7016-NVRIC,No,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 90.1, 'Total': '2656.7'}",19.0,73.45
7017-VFHAY,No,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 115.1, 'Total': '7008.15'}",74.85,156.4
7017-VFULY,No,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 20.1, 'Total': '43.15'}",19.75,19.75
7018-FPXHH,No,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 59.8, 'Total': '3457.45'}",48.75,442.2
7018-WBJNK,No,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 78.3, 'Total': '1033.95'}",99.75,1836.25
7020-OZKXZ,No,Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 75.5, 'Total': '637.4'}",87.65,2766.4
7021-XSNYE,No,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),"{'Monthly': 49.65, 'Total': '305.55'}",19.55,819.95
7024-OHCCK,Yes,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 93.85, 'Total': '170.85'}",25.3,25.3
7025-IWFHT,No,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,"{'Monthly': 89.55, 'Total': '3729.75'}",20.9,20.9
7025-WCBNE,No,Male,1,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 59.6, 'Total': '2754'}",20.45,527.35
7026-YMSBE,No,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.7, 'Total': '625.05'}",111.5,5703.25
7028-DVOIQ,Yes,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 99.05, 'Total': '3395.8'}",69.85,199.85
7029-IJEJK,No,Female,0,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 44.1, 'Total': '2369.7'}",54.5,54.5
7029-RPUAV,Yes,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 100.45, 'Total': '1622.45'}",77.4,4155.95
7030-FZTFM,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 110.9, 'Total': '7922.75'}",85.2,3969.35
7030-NJVDP,No,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 89.25, 'Total': '2210.2'}",85.6,813.85
7032-LMBHI,No,Female,0,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),"{'Monthly': 64.65, 'Total': '2347.85'}",50.45,50.45
7033-CLAMM,No,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 20.2, 'Total': '1027.25'}",103.75,4188.4
7036-TYDEC,No,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 104.0, 'Total': '7028.5'}",89.2,5500.6
7036-ZZKBD,No,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 66.4, 'Total': '2019.8'}",45.15,45.15
7037-MTYVW,No,Male,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 85.4, 'Total': '3297'}",54.35,2460.15
7041-TXQJH,No,Female,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 40.2, 'Total': '1478.85'}",69.65,69.65
7044-YAACC,No,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 70.2, 'Total': '280.35'}",112.25,8041.65
7047-FWEYA,No,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 103.15, 'Total': '4594.65'}",20.45,250.8
7047-YXDMZ,No,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.0, 'Total': '417.7'}",20.1,486.05
7048-GXDAY,No,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 106.4, 'Total': '4040.65'}",93.9,1743.9
7049-GKVZY,No,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 79.85, 'Total': '1387.35'}",20.45,1297.35
7054-DMVAS,No,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 65.3, 'Total': '3512.9'}",45.05,2462.6
7054-ENNGU,No,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 50.85, 'Total': '466.6'}",90.0,1993.8
7054-LGEQW,Yes,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 45.95, 'Total': '45.95'}",94.45,5073.1
7055-HNEOJ,No,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 55.8, 'Total': '154.55'}",100.2,2688.45
7055-JCGNI,No,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 111.95, 'Total': '7795.95'}",41.15,132.2
7055-VKGDA,Yes,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 105.4, 'Total': '5643.4'}",43.7,2618.3
7056-IMHCC,Yes,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 101.9, 'Total': '5549.4'}",90.55,90.55
7061-OVMIM,No,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 19.55, 'Total': '608.5'}",20.0,268.45
7064-FRRSW,No,Male,1,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 99.0, 'Total': '4744.35'}",89.05,1886.25
7064-JHXCE,No,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 20.05, 'Total': '1263.9'}",80.5,2088.45
7065-YUNRY,Yes,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 45.3, 'Total': '45.3'}",113.2,4689.5
7067-KSAZT,Yes,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 106.25, 'Total': '6979.8'}",19.9,323.15
7072-MBHEV,No,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 78.1, 'Total': '864.85'}",53.3,2296.25
7073-QETQY,No,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,"{'Monthly': 20.35, 'Total': '1359.5'}",78.85,876.75
7074-IEVOJ,Yes,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 79.4, 'Total': '205.05'}",19.65,19.65
7074-STDCN,No,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 40.6, 'Total': '1494.5'}",19.25,1103.25
7075-BNDVQ,No,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,"{'Monthly': 35.0, 'Total': '135.75'}",90.55,90.55
7077-XJMET,No,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 74.15, 'Total': '741.4'}",98.1,396.3
7078-NVFAM,No,Female,0,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 35.15, 'Total': '1051.05'}",70.2,1046.5
7079-QRCBC,Yes,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 98.75, 'Total': '2407.3'}",19.85,996.95
7080-TNUWP,No,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),"{'Monthly': 95.0, 'Total': '6602.9'}",19.4,19.4
7083-MIOPC,No,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 20.25, 'Total': '1566.9'}",84.4,1936.85
7083-YNSKY,Yes,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 25.4, 'Total': '399.6'}",86.6,6350.5
7088-FBAWU,No,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,"{'Monthly': 74.55, 'Total': '1215.8'}",19.15,19.15
7089-IVVAZ,Yes,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 103.35, 'Total': '847.3'}",20.7,587.1
7089-RKVSZ,No,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 24.4, 'Total': '203.95'}",59.75,4069.9
7089-XXAYG,No,Male,0,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),"{'Monthly': 38.1, 'Total': '970.4'}",20.2,20.2
7094-MSZAO,No,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 20.05, 'Total': '218.5'}",19.55,99.6
7096-UCLNH,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.05, 'Total': '20.05'}",49.75,49.75
7096-ZNBZI,No,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 26.45, 'Total': '1914.5'}",82.0,184.65
7100-FQPRV,No,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 71.9, 'Total': '3173.35'}",100.75,1313.25
7101-HRBLJ,No,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 83.7, 'Total': '6096.9'}",108.6,7690.9
7102-JJVTX,No,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,"{'Monthly': 48.6, 'Total': '422.3'}",59.25,436.6
7103-IPXPJ,No,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,"{'Monthly': 99.4, 'Total': '5059.75'}",64.3,445.95
7103-ZGVNT,No,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),"{'Monthly': 73.7, 'Total': '4885.85'}",19.6,411.15
7105-BENQF,No,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,"{'Monthly': 64.85, 'Total': '950.75'}",20.5,696.8
7105-MXJLL,No,Female,1,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,"{'Monthly': 60.7, 'Total': '1597.4'}",90.15,987.95
7107-UBYKY,No,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,"{'Monthly': 25.75, 'Total': '882.55'}",70.35,120.25
7108-DGVUU,No,Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 71.7, 'Total': '1497.05'}",40.55,590.35
7109-CQYUZ,No,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,"{'Monthly': 89.25, 'Total': '4652.4'}",93.05,6735.05
7109-MFBYV,No,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 45.45, 'Total': '1233.15'}",40.3,1630.4
7110-BDTWG,No,Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,"{'Monthly': 47.05, 'Total': '3263.6'}",69.8,377.85
7112-OPOTK,Yes,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 68.25, 'Total': '2171.15'}",20.1,589.25
7113-HIPFI,No,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,"{'Monthly': 65.85, 'Total': '4097.05'}",19.5,1222.65
7114-AEOZE,No,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 19.85, 'Total': '1128.1'}",90.8,455.5
7115-IRDHS,No,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),"{'Monthly': 24.65, 'Total': '1830.05'}",80.85,2204.35
7120-RFMVS,Yes,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 84.5, 'Total': '84.5'}",50.7,214.55
7123-WQUHX,No,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),"{'Monthly': 95.0, 'Total': '3605.6'}",34.2,1782
7124-UGSUR,Yes,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 104.4, 'Total': '6405'}",74.65,301.4
7126-RBHSD,No,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 78.9, 'Total': '1348.95'}",23.6,89.05
7128-GGCNO,No,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 72.8, 'Total': '3249.4'}",83.25,4949.1
7129-ACFOG,No,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 53.8, 'Total': '283.95'}",65.6,2313.8
7129-AZJDE,No,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 78.95, 'Total': '2647.2'}",64.95,493.65
7129-CAKJW,No,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 80.05, 'Total': '1345.65'}",50.95,307.6
7130-CTCUS,No,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 54.55, 'Total': '825.1'}",20.25,129.15
7130-VTEWQ,Yes,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.75, 'Total': '606.25'}",75.85,724.65
7130-YXBRO,No,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 111.45, 'Total': '5315.1'}",23.9,97.5
7131-ZQZNK,No,Female,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 59.85, 'Total': '3590.2'}",80.0,3769.7
7133-VBDCG,Yes,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 79.85, 'Total': '2015.35'}",70.2,4481
7134-HBPBS,No,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 108.1, 'Total': '7774.05'}",114.45,8375.05
7134-MJPDY,No,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 102.85, 'Total': '6976.75'}",64.45,1867.6
7136-IHZJA,No,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 71.35, 'Total': '2847.2'}",79.75,769.1
7136-RVDTZ,Yes,Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 45.25, 'Total': '3264.45'}",24.4,24.4
7137-NAXML,No,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 20.15, 'Total': '405.6'}",18.8,279.2
7137-RYLPP,Yes,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.7, 'Total': '3171.15'}",95.5,6707.15
7138-GIRSH,No,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 69.5, 'Total': '3418.2'}",47.8,92.45
7139-JZFVG,No,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),"{'Monthly': 60.5, 'Total': '3694.45'}",100.2,198.5
7140-ADSMJ,No,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 20.45, 'Total': '162.3'}",70.3,208.85
7142-HVGBG,Yes,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 103.0, 'Total': '4414.3'}",55.2,1058.1
7143-BQIBA,No,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 62.25, 'Total': '612.95'}",35.15,99.75
7145-FEJWU,No,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 105.3, 'Total': '1275.65'}",30.25,63.75
7147-AYBAA,No,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 70.35, 'Total': '2552.9'}",100.65,2415.95
7148-XZPHA,No,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,"{'Monthly': 79.4, 'Total': '4238.45'}",89.45,853.1
7153-CHRBV,No,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,"{'Monthly': 59.3, 'Total': '3274.35'}",70.15,123.8
7153-OANIO,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,"{'Monthly': 69.95, 'Total': '69.95'}",81.5,1329.2
7156-MHUGY,Yes,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 90.5, 'Total': '1201.15'}",55.0,1165.55
7156-MXBJE,No,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),"{'Monthly': 85.1, 'Total': '3662.25'}",45.25,155.35
7157-SMCFK,No,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 19.75, 'Total': '1124.2'}",90.55,6404
7159-FVYPK,No,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 69.15, 'Total': '235'}",84.8,3626.35
7159-NOKYQ,No,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,"{'Monthly': 93.15, 'Total': '6368.2'}",94.9,273.2
7161-DFHUF,No,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 23.85, 'Total': '1672.1'}",66.75,4760.3
